,date,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,wind_speed_80m,wind_direction_80m,apparent_temperature,surface_pressure,cloud_cover
0,2021-01-01 00:00:00,-0.157,96.77936,5.3517847,317.72638,-3.1546884,1003.4708,39.899998,0.0,1.0
1,2021-01-01 01:00:00,-1.257,97.10683,6.1094027,315.0001,-4.5158615,1003.65173,33.9,0.0,1.0
2,2021-01-01 02:00:00,-1.857,97.45188,6.638072,310.60123,-5.2678823,1004.1397,34.199997,0.0,1.0
3,2021-01-01 03:00:00,-1.9569999,97.4498,6.4096174,308.15726,-5.3478985,1004.4364,41.399998,0.0,1.0
4,2021-01-01 04:00:00,-2.157,96.72651,6.618519,315.0001,-5.6178102,1004.53284,21.0,0.0,1.0
5,2021-01-01 05:00:00,-2.507,96.71712,7.386582,316.9749,-6.1249013,1004.62646,29.400002,0.0,1.0
6,2021-01-01 06:00:00,-2.257,96.36575,6.8777895,317.1211,-5.775054,1005.0287,72.6,0.0,2.0
7,2021-01-01 07:00:00,-1.9569999,96.37464,6.3690495,317.29062,-5.3617735,1005.53143,100.0,0.0,3.0
8,2021-01-01 08:00:00,-0.75699997,96.0572,3.6,323.13,-3.6007767,1005.94995,100.0,0.0,3.0
9,2021-01-01 09:00:00,0.44300002,93.340935,4.829907,333.43503,-2.4635534,1006.368,69.299995,0.0,2.0
10,2021-01-01 10:00:00,1.293,90.718834,4.896529,342.8972,-1.5549572,1006.78,61.199997,0.0,2.0
11,2021-01-01 11:00:00,2.243,88.20619,5.4119864,356.186,-0.593946,1007.0944,69.0,0.0,2.0
12,2021-01-01 12:00:00,2.3930001,88.858185,4.802999,12.99463,-0.31501555,1006.89764,90.9,0.0,3.0
13,2021-01-01 13:00:00,3.093,84.251,5.4477882,7.59456,0.28303623,1006.6103,75.299995,0.0,2.0
14,2021-01-01 14:00:00,3.4429998,80.14313,7.5942073,5.4402504,0.26431847,1006.7156,71.399994,0.0,2.0
15,2021-01-01 15:00:00,3.3930001,79.270454,7.5170207,16.699326,0.19425488,1007.01355,86.1,0.0,3.0
16,2021-01-01 16:00:00,2.3930001,88.53846,4.198285,30.963696,-0.23489666,1007.3954,75.6,0.0,2.0
17,2021-01-01 17:00:00,1.743,93.07328,5.4833565,23.198618,-1.064389,1007.68365,81.0,0.0,3.0
18,2021-01-01 18:00:00,1.043,93.03483,6.130579,3.3664,-1.9695835,1008.0701,56.699997,0.0,2.0
19,2021-01-01 19:00:00,0.643,94.37449,5.1544156,347.90527,-2.2580357,1008.4617,50.399998,0.0,2.0
20,2021-01-01 20:00:00,-0.0069999993,94.00135,5.815978,338.19852,-3.1090827,1008.74963,47.699997,0.0,1.0
21,2021-01-01 21:00:00,-0.10699999,91.95532,5.634891,333.43503,-3.240263,1009.1462,28.8,0.0,1.0
22,2021-01-01 22:00:00,-1.357,90.523636,6.9247384,332.1028,-4.8751993,1009.424,18.9,0.0,0.0
23,2021-01-01 23:00:00,-2.3569999,91.12707,8.699793,335.55606,-6.2471895,1009.6063,13.5,0.0,0.0
24,2021-01-02 00:00:00,-0.657,95.01013,4.802999,347.00537,-3.6832526,1010.033,62.1,0.0,2.0
25,2021-01-02 01:00:00,-1.157,95.3403,5.4119864,3.8140097,-4.3347807,1010.1243,57.6,0.0,2.0
26,2021-01-02 02:00:00,-0.657,95.35908,3.9763298,5.19435,-3.5556302,1010.3317,52.199997,0.0,2.0
27,2021-01-02 03:00:00,-1.107,96.046,5.8048253,330.25522,-4.321401,1010.4235,46.8,0.0,1.0
28,2021-01-02 04:00:00,-1.807,96.37907,7.7043357,322.59457,-5.3866677,1010.1133,39.6,0.0,1.0
29,2021-01-02 05:00:00,-1.707,97.45501,6.3690495,312.70938,-5.058487,1010.2146,51.3,0.0,2.0
30,2021-01-02 06:00:00,-0.957,98.18741,4.8433046,311.98712,-3.9679465,1010.12756,67.5,0.0,2.0
31,2021-01-02 07:00:00,-0.957,98.18741,5.991594,302.7352,-4.1354055,1010.4262,63.899998,0.0,2.0
32,2021-01-02 08:00:00,-0.657,98.55114,4.2136917,289.9832,-3.5255983,1010.92896,69.299995,0.0,2.0
33,2021-01-02 09:00:00,0.693,95.40923,6.489992,303.6901,-2.3720896,1011.1505,69.299995,0.0,2.0
34,2021-01-02 10:00:00,1.693,90.09363,4.510787,298.61035,-1.0520983,1011.46576,67.5,0.0,2.0
35,2021-01-02 11:00:00,2.6430001,86.35474,4.8965297,323.97253,-0.10272789,1011.2821,57.6,0.0,2.0
36,2021-01-02 12:00:00,1.643,92.06559,5.904439,322.43134,-1.2659044,1010.7681,86.399994,0.0,3.0
37,2021-01-02 13:00:00,2.7930002,86.05948,6.297428,329.03632,-0.14093304,1010.08997,86.399994,0.0,3.0
38,2021-01-02 14:00:00,3.4429998,82.78904,5.00128,329.74365,0.71438646,1010.10046,48.0,0.0,1.0
39,2021-01-02 15:00:00,2.993,85.46286,2.5959969,326.3099,0.6150656,1010.0932,78.299995,0.0,2.0
40,2021-01-02 16:00:00,2.2930002,89.492584,3.319036,229.39879,-0.198627,1010.0818,81.299995,0.0,3.0
41,2021-01-02 17:00:00,1.593,93.73882,3.096837,215.53777,-0.8744607,1010.26953,100.0,0.0,3.0
42,2021-01-02 18:00:00,1.293,95.776,1.08,180.0,-0.8804157,1010.26434,100.0,0.0,3.0
43,2021-01-02 19:00:00,0.543,98.56528,2.2768397,198.43504,-1.8609116,1010.252,100.0,0.0,3.0
44,2021-01-02 20:00:00,0.693,98.21166,2.5959969,213.6901,-1.7416115,1010.155,100.0,0.0,3.0
45,2021-01-02 21:00:00,0.343,98.92048,3.8268526,228.81418,-2.310524,1010.2489,100.0,0.0,3.0
46,2021-01-02 22:00:00,0.44300002,98.92136,3.096837,215.53777,-2.0883849,1010.15094,100.0,0.0,3.0
47,2021-01-02 23:00:00,0.693,98.567055,2.5959969,213.6901,-1.7336721,1010.155,100.0,0.0,3.0
48,2021-01-03 00:00:00,2.1430001,96.49285,2.8116899,219.80553,-0.12496185,1009.8802,100.0,0.0,3.0
49,2021-01-03 01:00:00,2.2930002,96.152824,2.6208394,285.94547,0.07007742,1009.58405,100.0,0.0,3.0
50,2021-01-03 02:00:00,2.043,98.23114,3.319036,319.39877,-0.27318025,1009.4803,97.5,0.0,3.0
51,2021-01-03 03:00:00,1.143,99.28387,4.6938252,4.398633,-1.5004551,1009.26666,63.899998,0.0,2.0
52,2021-01-03 04:00:00,1.643,98.93186,3.6179552,354.2895,-0.7682214,1009.0757,98.7,0.1,51.0
53,2021-01-03 05:00:00,1.543,98.93099,3.4152596,18.435053,-0.8555865,1008.97437,90.899994,0.1,51.0
54,2021-01-03 06:00:00,1.543,96.12965,3.6179552,5.7105074,-0.9516742,1009.273,79.5,0.1,51.0
55,2021-01-03 07:00:00,1.743,97.875565,6.130579,3.3664,-1.043082,1009.47565,76.2,0.0,2.0
56,2021-01-03 08:00:00,1.543,97.87212,6.28713,13.240531,-1.2995477,1009.7708,63.0,0.0,2.0
57,2021-01-03 09:00:00,2.093,95.46037,8.557102,22.249071,-1.0468609,1009.979,72.3,0.0,2.0
58,2021-01-03 10:00:00,2.7930002,91.807724,6.9899354,11.888645,-0.09267616,1010.28906,50.699997,0.0,2.0
59,2021-01-03 11:00:00,3.5430002,87.068726,8.766573,19.179106,0.39839363,1010.30115,80.1,0.0,3.0
60,2021-01-03 12:00:00,2.6430001,89.843185,9.178235,25.559923,-0.6375294,1009.9879,100.0,0.0,3.0
61,2021-01-03 13:00:00,3.0430002,86.39607,7.9526596,5.19435,-0.0834651,1009.5964,100.0,0.0,3.0
62,2021-01-03 14:00:00,3.1430001,84.2569,9.746631,4.23632,-0.2857988,1009.6975,100.0,0.0,3.0
63,2021-01-03 15:00:00,2.9429998,85.14989,11.090103,13.134034,-0.68983316,1009.6943,100.0,0.0,3.0
64,2021-01-03 16:00:00,2.1430001,90.78017,9.0645685,6.842679,-1.1784582,1009.6811,100.0,0.0,3.0
65,2021-01-03 17:00:00,1.793,92.40754,9.007196,357.70944,-1.5363388,1009.57574,100.0,0.0,3.0
66,2021-01-03 18:00:00,2.093,88.511986,10.538843,7.853233,-1.5075026,1009.7799,100.0,0.0,3.0
67,2021-01-03 19:00:00,2.2930002,84.76907,11.113451,24.904745,-1.4536691,1009.98224,100.0,0.0,3.0
68,2021-01-03 20:00:00,2.043,85.66858,10.636766,23.962492,-1.6495628,1010.0776,100.0,0.0,3.0
69,2021-01-03 21:00:00,1.843,87.21612,10.787993,25.709915,-1.8639972,1010.1741,100.0,0.0,3.0
70,2021-01-03 22:00:00,1.843,88.81084,11.440979,24.145542,-1.9205294,1010.1741,100.0,0.1,51.0
71,2021-01-03 23:00:00,1.993,88.503136,12.55879,27.29949,-1.9178553,1010.1766,100.0,0.0,3.0
72,2021-01-04 00:00:00,2.043,91.100784,11.592895,25.769283,-1.6552901,1009.87854,100.0,0.0,3.0
73,2021-01-04 01:00:00,2.1929998,89.48447,11.609651,29.744795,-1.5238099,1009.58234,100.0,0.0,3.0
74,2021-01-04 02:00:00,1.943,89.464096,12.879752,26.564985,-1.9989202,1009.47876,100.0,0.0,3.0
75,2021-01-04 03:00:00,1.643,90.744156,12.7279215,28.739704,-2.292604,1009.47394,100.0,0.0,3.0
76,2021-01-04 04:00:00,1.493,92.3896,12.074766,26.564985,-2.331636,1009.1728,100.0,0.0,3.0
77,2021-01-04 05:00:00,1.643,92.39859,12.397806,25.820946,-2.2048888,1009.0757,100.0,0.0,3.0
78,2021-01-04 06:00:00,1.743,92.071815,12.245293,24.304548,-2.0746315,1009.17694,100.0,0.0,3.0
79,2021-01-04 07:00:00,1.693,92.068695,11.91812,25.016869,-2.0849226,1009.176,100.0,0.1,51.0
80,2021-01-04 08:00:00,1.593,92.3956,12.074766,26.564985,-2.2157564,1009.274,100.0,0.0,3.0
81,2021-01-04 09:00:00,1.793,91.0834,14.84318,39.09386,-2.419434,1009.3767,100.0,0.0,3.0
82,2021-01-04 10:00:00,2.043,90.120544,12.984975,43.876797,-1.8824301,1009.57983,100.0,0.1,51.0
83,2021-01-04 11:00:00,2.343,88.534065,12.496718,48.503635,-1.5031395,1009.4855,100.0,0.0,3.0
84,2021-01-04 12:00:00,2.6929998,90.81956,11.966954,46.2188,-0.96083355,1008.69464,100.0,0.0,3.0
85,2021-01-04 13:00:00,2.993,87.95752,12.313894,37.875042,-0.7364321,1008.3012,100.0,0.1,51.0
86,2021-01-04 14:00:00,2.9429998,88.586784,15.124284,38.23387,-1.1879613,1008.1013,98.4,0.0,3.0
87,2021-01-04 15:00:00,3.0430002,86.70729,15.782622,44.999897,-1.2171097,1008.40173,99.6,0.0,3.0
88,2021-01-04 16:00:00,2.843,87.9437,13.246826,42.797382,-1.0473492,1008.69714,97.2,0.0,3.0
89,2021-01-04 17:00:00,2.6430001,88.56048,12.096214,36.528946,-1.0960197,1008.8928,100.0,0.0,3.0
90,2021-01-04 18:00:00,2.6430001,88.24235,13.479583,34.114517,-1.305933,1009.09186,94.2,0.0,3.0
91,2021-01-04 19:00:00,2.5430002,87.91597,12.599998,36.86999,-1.3020442,1009.38904,94.5,0.0,3.0
92,2021-01-04 20:00:00,2.343,88.534065,11.435313,28.178495,-1.3483512,1009.4855,91.2,0.0,3.0
93,2021-01-04 21:00:00,2.1430001,87.87886,13.527572,25.201094,-1.9012368,1009.8802,94.5,0.0,3.0
94,2021-01-04 22:00:00,2.093,86.925224,13.527572,25.201094,-1.9825547,1009.8795,93.0,0.0,3.0
95,2021-01-04 23:00:00,1.843,88.16987,13.441071,20.37652,-2.227762,1009.975,94.5,0.0,3.0
96,2021-01-05 00:00:00,1.643,92.06559,12.641076,19.983198,-2.2483306,1009.67303,86.399994,0.0,3.0
97,2021-01-05 01:00:00,1.593,93.40141,12.661564,14.826528,-2.2773585,1009.67224,87.59999,0.0,3.0
98,2021-01-05 02:00:00,1.593,93.73882,12.313893,15.255177,-2.2186146,1009.87134,100.0,0.0,3.0
99,2021-01-05 03:00:00,1.843,92.41054,11.966954,15.708701,-1.9098897,1009.7758,100.0,0.0,3.0
100,2021-01-05 04:00:00,1.943,91.42291,12.144331,11.976112,-1.8438008,1009.67786,100.0,0.0,3.0
101,2021-01-05 05:00:00,1.793,91.41284,13.207634,17.447285,-2.172952,1009.4762,100.0,0.1,51.0
102,2021-01-05 06:00:00,1.693,91.73688,12.72283,25.114815,-2.210241,1009.5742,100.0,0.1,51.0
103,2021-01-05 07:00:00,1.693,91.73688,12.10157,30.379045,-2.1196408,1009.9724,100.0,0.1,51.0
104,2021-01-05 08:00:00,1.593,91.06943,12.24,28.072395,-2.2714608,1010.17,100.0,0.0,3.0
105,2021-01-05 09:00:00,1.743,90.423904,11.440979,24.145542,-1.9970362,1010.6703,100.0,0.0,3.0
106,2021-01-05 10:00:00,1.843,90.10518,13.0447235,27.979382,-2.1230025,1010.97046,100.0,0.1,51.0
107,2021-01-05 11:00:00,2.2930002,87.575905,12.387348,35.537766,-1.5691149,1010.8783,87.3,0.0,3.0
108,2021-01-05 12:00:00,2.8930001,86.07004,9.693296,31.328646,-0.5199785,1010.48987,100.0,0.0,3.0
109,2021-01-05 13:00:00,3.343,80.71042,12.864649,17.92802,-0.6043072,1010.0988,100.0,0.0,3.0
110,2021-01-05 14:00:00,3.0430002,83.337906,14.799459,18.435053,-1.1627786,1010.1937,100.0,0.0,3.0
111,2021-01-05 15:00:00,2.8930001,85.760475,14.039999,22.61991,-1.1619675,1010.3903,100.0,0.0,3.0
112,2021-01-05 16:00:00,2.6430001,88.879616,10.308831,12.094739,-0.82716084,1010.48566,100.0,0.0,3.0
113,2021-01-05 17:00:00,2.593,89.195625,12.015589,8.615564,-1.1260748,1010.48505,100.0,0.0,3.0
114,2021-01-05 18:00:00,2.3930001,90.7981,12.57426,13.240531,-1.3993685,1010.8798,100.0,0.0,3.0
115,2021-01-05 19:00:00,2.343,90.79453,12.413476,16.858482,-1.4341569,1011.0783,100.0,0.0,3.0
116,2021-01-05 20:00:00,2.1430001,91.436325,12.413476,16.858482,-1.6505742,1011.1744,100.0,0.0,3.0
117,2021-01-05 21:00:00,2.043,91.100784,11.966954,15.708701,-1.7098408,1011.1727,100.0,0.0,3.0
118,2021-01-05 22:00:00,1.943,91.75306,11.367109,10.954029,-1.7223873,1011.17114,100.0,0.0,3.0
119,2021-01-05 23:00:00,2.043,92.09047,13.202726,11.003508,-1.8656974,1011.2723,100.0,0.0,3.0
120,2021-01-06 00:00:00,2.1929998,92.76409,11.304229,9.16228,-1.397676,1011.0757,100.0,0.1,51.0
121,2021-01-06 01:00:00,2.343,93.44041,11.525623,14.470333,-1.2381444,1010.97876,100.0,0.1,51.0
122,2021-01-06 02:00:00,2.3930001,93.77835,10.483357,15.945477,-1.0192361,1011.17847,100.0,0.0,3.0
123,2021-01-06 03:00:00,2.243,94.78464,9.0,16.26028,-0.9529495,1011.27576,100.0,0.0,3.0
124,2021-01-06 04:00:00,1.943,96.14204,6.9899354,11.888645,-0.97678924,1010.97205,100.0,0.0,3.0
125,2021-01-06 05:00:00,1.643,96.82587,8.311245,4.969664,-1.5030341,1010.86774,100.0,0.0,3.0
126,2021-01-06 06:00:00,1.493,96.4745,9.47012,8.746089,-1.855128,1011.1638,100.0,0.0,3.0
127,2021-01-06 07:00:00,1.693,94.761765,9.531505,10.885482,-1.6722262,1011.66486,100.0,0.0,3.0
128,2021-01-06 08:00:00,1.743,94.423584,8.311245,4.969664,-1.4442587,1012.06396,100.0,0.0,3.0
129,2021-01-06 09:00:00,2.1430001,91.10772,9.746631,4.23632,-1.2698057,1012.4686,100.0,0.0,3.0
130,2021-01-06 10:00:00,2.743,87.93446,11.27553,16.699326,-0.87631416,1012.6774,100.0,0.0,3.0
131,2021-01-06 11:00:00,3.1929998,86.10162,10.829958,21.44781,-0.3365636,1012.78467,90.0,0.0,3.0
132,2021-01-06 12:00:00,3.243,89.89016,9.72,360.0,-0.014995098,1012.0884,95.4,0.0,3.0
133,2021-01-06 13:00:00,3.5430002,89.913536,9.114471,350.9098,0.42554665,1011.7945,100.0,0.0,3.0
134,2021-01-06 14:00:00,3.7930002,88.345375,9.779817,353.6599,0.57856894,1011.7986,100.0,0.0,3.0
135,2021-01-06 15:00:00,3.843,88.66524,9.726665,2.1210518,0.6539421,1011.9987,94.2,0.0,3.0
136,2021-01-06 16:00:00,3.6430001,89.60143,7.92,360.0,0.70855284,1012.1947,94.799995,0.1,51.0
137,2021-01-06 17:00:00,2.993,92.47874,6.638072,347.4712,0.21035719,1012.28345,100.0,0.0,3.0
138,2021-01-06 18:00:00,2.7930002,94.46984,6.87779,353.9911,-0.007203579,1012.57886,100.0,0.0,3.0
139,2021-01-06 19:00:00,2.9429998,94.47641,6.9899354,348.11136,0.1528511,1012.78046,100.0,0.0,3.0
140,2021-01-06 20:00:00,2.9429998,94.47641,6.87779,353.9911,0.16920567,1012.88007,100.0,0.0,3.0
141,2021-01-06 21:00:00,1.993,97.182045,4.1046314,344.7448,-0.47209764,1013.0636,100.0,0.0,3.0
142,2021-01-06 22:00:00,1.393,97.869545,4.1046314,322.12494,-1.156214,1013.0538,90.3,0.0,3.0
143,2021-01-06 23:00:00,0.74300003,98.56763,5.1165614,320.7106,-2.0432763,1013.24207,100.0,0.0,3.0
144,2021-01-07 00:00:00,2.2930002,97.88497,6.9247384,332.1028,-0.5141721,1013.168,100.0,0.0,3.0
145,2021-01-07 01:00:00,2.593,96.85001,7.42159,337.1663,-0.2601819,1012.8744,100.0,0.2,51.0
146,2021-01-07 02:00:00,2.243,96.49567,5.0911684,315.0001,-0.34019184,1012.86865,100.0,0.1,51.0
147,2021-01-07 03:00:00,2.043,96.490036,6.9153743,308.65982,-0.8405013,1012.8652,100.0,0.0,3.0
148,2021-01-07 04:00:00,1.843,96.484406,7.2,306.86996,-1.1158583,1012.6629,100.0,0.0,3.0
149,2021-01-07 05:00:00,1.693,96.48016,6.12,298.0724,-1.1334643,1012.5608,100.0,0.0,3.0
150,2021-01-07 06:00:00,1.193,97.51437,5.1544156,282.09473,-1.5503478,1012.6521,100.0,0.0,3.0
151,2021-01-07 07:00:00,0.593,98.56587,4.68,270.0,-2.1534698,1012.54266,96.600006,0.0,3.0
152,2021-01-07 08:00:00,0.74300003,97.858284,5.506941,281.3099,-2.1161103,1012.9434,100.0,0.0,3.0
153,2021-01-07 09:00:00,1.743,95.10522,7.8625183,285.94547,-1.3623977,1013.25867,100.0,0.0,3.0
154,2021-01-07 10:00:00,2.343,92.77261,8.557102,292.24908,-0.8220279,1013.46765,100.0,0.0,3.0
155,2021-01-07 11:00:00,2.743,90.49806,8.587338,303.02386,-0.41796112,1013.4739,100.0,0.0,3.0
156,2021-01-07 12:00:00,2.6929998,96.16512,7.729527,297.75842,-0.20506525,1012.77637,100.0,0.1,51.0
157,2021-01-07 13:00:00,3.1929998,89.245445,7.42159,309.09384,0.24446297,1012.3865,100.0,0.0,3.0
158,2021-01-07 14:00:00,3.593,90.23843,6.696387,306.25394,0.84580564,1012.1937,100.0,0.0,3.0
159,2021-01-07 15:00:00,3.243,89.56936,7.289445,302.90524,0.33086157,1012.2875,88.8,0.0,3.0
160,2021-01-07 16:00:00,2.243,91.77241,8.404285,313.26434,-0.9412832,1012.56995,42.0,0.1,51.0
161,2021-01-07 17:00:00,0.593,95.75219,6.28713,293.6294,-2.4502459,1012.6423,53.7,0.0,2.0
162,2021-01-07 18:00:00,0.243,96.088936,6.489992,289.44012,-2.8756847,1012.8353,61.5,0.0,2.0
163,2021-01-07 19:00:00,-0.257,96.07311,6.6185193,292.3802,-3.468888,1012.9266,54.600002,0.0,2.0
164,2021-01-07 20:00:00,-0.30699998,96.071526,6.439876,296.56497,-3.5001502,1013.1251,31.8,0.0,1.0
165,2021-01-07 21:00:00,-1.057,96.75574,6.6087217,299.35767,-4.367764,1013.31146,46.800003,0.0,1.0
166,2021-01-07 22:00:00,-0.557,96.41566,7.5685663,295.34613,-3.9437876,1013.4193,64.5,0.0,2.0
167,2021-01-07 23:00:00,-0.657,96.41276,7.5170207,286.6993,-4.050641,1013.3182,66.3,0.0,2.0
168,2021-01-08 00:00:00,-0.50699997,97.12444,7.24486,296.56497,-3.8248768,1013.32074,68.700005,0.0,2.0
169,2021-01-08 01:00:00,-0.807,96.40839,5.634891,296.56497,-3.947546,1013.21606,68.700005,0.0,2.0
170,2021-01-08 02:00:00,-2.1069999,96.3702,8.39657,300.96368,-5.8270946,1013.3932,67.2,0.0,2.0
171,2021-01-08 03:00:00,-1.357,96.037964,6.379216,286.38962,-4.6895494,1013.50543,44.4,0.0,1.0
172,2021-01-08 04:00:00,-1.157,95.69177,5.8603754,280.6196,-4.3933086,1013.2103,0.90000004,0.0,0.0
173,2021-01-08 05:00:00,-2.257,94.945206,7.072878,284.74362,-5.8290796,1012.89294,0.0,0.0,0.0
174,2021-01-08 06:00:00,-2.8569999,93.86239,8.350138,277.4313,-6.7084675,1012.98236,0.0,0.0,0.0
175,2021-01-08 07:00:00,-3.0570002,93.50153,8.669949,274.76355,-6.9851313,1013.2775,3.2999997,0.0,0.0
176,2021-01-08 08:00:00,-3.1069999,93.84998,9.007196,272.29056,-7.0843277,1013.77454,16.199999,0.0,0.0
177,2021-01-08 09:00:00,-0.157,91.61566,5.0911684,278.13,-3.2251415,1014.4214,50.399998,0.0,2.0
178,2021-01-08 10:00:00,1.343,89.09074,3.9763298,275.19434,-1.4012587,1014.74524,75.6,0.0,2.0
179,2021-01-08 11:00:00,2.5430002,86.03306,3.4152596,251.56496,-0.010630131,1014.9641,63.0,0.0,2.0
180,2021-01-08 12:00:00,2.593,86.97497,4.2136917,289.9832,-0.045141697,1014.16864,96.0,0.0,3.0
181,2021-01-08 13:00:00,2.9429998,85.76585,3.319036,310.60123,0.45961094,1013.97516,75.9,0.0,2.0
182,2021-01-08 14:00:00,3.343,83.37507,3.319036,347.4712,0.8596945,1013.5833,51.6,0.0,2.0
183,2021-01-08 15:00:00,3.343,81.88525,2.9024127,7.12493,0.88023376,1013.9815,45.3,0.0,1.0
184,2021-01-08 16:00:00,2.9429998,83.02479,1.08,270.0,0.71420765,1014.57245,39.6,0.0,1.0
185,2021-01-08 17:00:00,1.993,87.54735,3.096837,234.46223,-0.561429,1014.85565,51.9,0.0,2.0
186,2021-01-08 18:00:00,1.893,89.460014,2.968636,255.96373,-0.6114507,1015.0528,50.7,0.0,2.0
187,2021-01-08 19:00:00,1.443,92.053085,2.9024127,330.25522,-1.0597665,1015.24457,47.399998,0.0,1.0
188,2021-01-08 20:00:00,0.99300003,94.04902,4.2136917,19.983198,-1.724549,1015.53595,44.1,0.0,1.0
189,2021-01-08 21:00:00,-0.10699999,95.728165,4.8433046,41.98713,-3.0452886,1015.91565,27.9,0.0,1.0
190,2021-01-08 22:00:00,-1.507,96.3879,6.1305785,49.76371,-4.8169007,1016.19073,12.599999,0.0,0.0
191,2021-01-08 23:00:00,-2.657,96.35386,7.386582,43.02507,-6.3001842,1016.66907,17.1,0.0,0.0
192,2021-01-09 00:00:00,-1.507,93.23651,5.8603754,47.489597,-4.8374634,1016.4894,77.4,0.0,2.0
193,2021-01-09 01:00:00,-0.407,90.26155,5.0911684,44.999897,-3.537789,1016.6074,83.399994,0.0,3.0
194,2021-01-09 02:00:00,0.343,87.70983,5.3999996,36.86998,-2.784117,1017.0184,87.59999,0.0,3.0
195,2021-01-09 03:00:00,0.493,88.04609,5.991594,32.73523,-2.6921272,1017.22003,90.0,0.0,3.0
196,2021-01-09 04:00:00,0.843,88.40066,8.049845,26.564985,-2.5846348,1017.12616,86.399994,0.0,3.0
197,2021-01-09 05:00:00,0.943,89.708305,10.966713,23.198618,-2.8658202,1017.2274,79.2,0.0,2.0
198,2021-01-09 06:00:00,0.99300003,90.36773,11.298495,30.6506,-2.8417861,1017.32794,72.9,0.0,2.0
199,2021-01-09 07:00:00,0.543,94.36999,12.904882,30.1413,-3.503543,1017.7184,45.0,0.0,1.0
200,2021-01-09 08:00:00,-0.10699999,96.07787,14.186923,35.706783,-4.4005275,1018.4044,79.2,0.0,2.0
201,2021-01-09 09:00:00,0.193,92.64884,16.641972,51.146618,-4.4878197,1019.3056,90.0,0.0,3.0
202,2021-01-09 10:00:00,0.693,85.835205,14.277983,56.3099,-3.7217147,1020.0106,57.6,0.0,2.0
203,2021-01-09 11:00:00,1.843,78.4574,11.720751,47.489597,-2.2125502,1020.02985,6.2999997,0.0,0.0
204,2021-01-09 12:00:00,2.993,78.63635,15.124284,38.23387,-1.3917515,1019.1528,4.5,0.0,0.0
205,2021-01-09 13:00:00,3.5430002,77.02765,16.676977,32.660904,-1.0301213,1018.8631,3.6,0.0,0.0
206,2021-01-09 14:00:00,3.343,78.12155,18.671474,33.996506,-1.521023,1018.95935,15.299999,0.0,0.0
207,2021-01-09 15:00:00,2.4429998,82.66079,16.08761,40.462154,-2.059646,1019.04425,64.799995,0.0,2.0
208,2021-01-09 16:00:00,1.593,85.619576,13.104198,37.184795,-2.527381,1019.3289,85.5,0.0,3.0
209,2021-01-09 17:00:00,2.093,82.315125,14.654254,27.824009,-2.2607408,1019.63574,59.399998,0.0,2.0
210,2021-01-09 18:00:00,1.293,88.11968,16.434305,28.810698,-3.298178,1020.2197,9.0,0.0,0.0
211,2021-01-09 19:00:00,0.043000005,90.29586,14.336861,28.495539,-4.373419,1020.5971,0.0,0.0,0.0
212,2021-01-09 20:00:00,-0.50699997,90.2539,13.089354,31.504223,-4.8178763,1020.986,0.0,0.0,0.0
213,2021-01-09 21:00:00,-0.857,91.569115,11.792404,31.263678,-4.9991527,1020.9802,0.0,0.0,0.0
214,2021-01-09 22:00:00,-1.157,91.54906,11.4862,32.195713,-5.2946253,1021.2738,0.0,0.0,0.0
215,2021-01-09 23:00:00,-1.457,92.20966,11.91812,25.016869,-5.683958,1021.3683,0.0,0.0,0.0
216,2021-01-10 00:00:00,-1.557,94.27435,11.435313,28.178495,-5.687316,1021.1673,7.2,0.0,0.0
217,2021-01-10 01:00:00,-1.557,94.27435,10.966713,23.198618,-5.6189785,1021.0676,28.8,0.0,1.0
218,2021-01-10 02:00:00,-0.90699995,93.95798,11.113451,24.904745,-4.9093113,1021.37744,77.4,0.0,2.0
219,2021-01-10 03:00:00,-0.157,93.651054,11.592895,25.769283,-4.130558,1021.1909,77.4,0.0,2.0
220,2021-01-10 04:00:00,0.243,92.31411,11.592895,25.769283,-3.7014828,1020.79944,74.7,0.0,2.0
221,2021-01-10 05:00:00,0.09300001,93.663704,10.829958,21.44781,-3.7329602,1020.7972,68.4,0.0,2.0
222,2021-01-10 06:00:00,-0.20699999,95.724724,9.904906,19.093594,-3.898139,1020.8916,69.299995,0.0,2.0
223,2021-01-10 07:00:00,-0.30699998,95.372154,8.557102,14.620926,-3.823443,1021.28827,72.0,0.0,2.0
224,2021-01-10 08:00:00,-0.50699997,95.364685,9.36,360.0,-4.169367,1021.48376,67.5,0.0,2.0
225,2021-01-10 09:00:00,-0.0069999993,94.6901,10.8955765,7.59456,-3.8352323,1021.5917,72.0,0.0,2.0
226,2021-01-10 10:00:00,1.243,88.75885,11.090103,13.134034,-2.5613337,1021.9115,45.899998,0.0,1.0
227,2021-01-10 11:00:00,2.3930001,84.78053,11.090103,13.134034,-1.3347883,1022.12946,59.399998,0.0,2.0
228,2021-01-10 12:00:00,2.6929998,79.16475,11.119281,29.054508,-1.1376779,1021.43774,40.5,0.0,1.0
229,2021-01-10 13:00:00,3.1929998,78.66727,9.983106,25.640957,-0.41163874,1020.84875,18.9,0.0,0.0
230,2021-01-10 14:00:00,3.4429998,77.011215,9.6932955,15.068549,-0.12694454,1020.55396,36.899998,0.0,1.0
